dates,UVXY,SPY,VXXBEN,VIX,UX1,UX2,UX3,UX4,Day of Week,Days to Roll,Day in Cycle,Daily Decay,VXXGREG,UX1 % returns,UX2 % returns,UX3 % returns,UX4 % returns,UVXY % returns,SPY % returns,VXXBEN % returns,VIX % returns,regression Slope,Inverse Slope,target
2010-01-04,2554023618.79,113.33,4.465000000000003,20.04,22.1,24.85,25.25,25.75,1,11,22.0,0.008422785111595,4.500499001996009,-0.03703703703703698,-0.036821705426356544,-0.02884615384615385,-0.020912547528517126,-0.07382170538631018,0.016959798994974795,0.3408408408408419,-0.07564575645756455,1.4569999999999999,-1.4569999999999999,0
2010-01-05,2452700747.04,113.63,4.749999999999998,19.35,21.55,24.45,24.85,25.45,2,10,22.0,0.00980548167344866,4.966408268733849,-0.024886877828054318,-0.016096579476861272,-0.015841584158415745,-0.011650485436893177,-0.03967186168701253,0.0026471366804905467,0.06382978723404142,-0.03443113772455075,1.5499999999999996,-1.5499999999999996,0
2010-01-06,2275875882.14,113.71,3.8350000000000013,19.16,20.8,23.55,24.2,24.95,3,9,22.0,0.008403713544632128,4.57776617954071,-0.03480278422273786,-0.036809815950920144,-0.026156941649899457,-0.019646365422396842,-0.07209394179595617,0.000704039426207892,-0.19263157894736796,-0.009819121447028456,1.4979999999999998,-1.4979999999999998,0
2010-01-07,2198815280.75,114.19,3.4350000000000005,19.06,20.45,23.15,23.85,24.75,4,8,22.0,0.008023663928791114,4.423399790136413,-0.016826923076923128,-0.016985138004246392,-0.014462809917355268,-0.008016032064128266,-0.033859755707565165,0.004221264620525965,-0.10430247718383323,-0.005219206680584621,1.4780000000000004,-1.4780000000000004,0
2010-01-08,2083593341.53,114.57,3.98,18.13,19.9,22.55,23.4,24.4,5,7,22.0,0.010374209353801192,5.161610590182018,-0.02689486552567244,-0.02591792656587466,-0.018867924528301997,-0.01414141414141423,-0.052401827579031,0.0033277870216306127,0.15866084425036386,-0.04879328436516262,1.604,-1.604,0
2010-01-11,2021138829.49,114.73,4.299999999999999,17.55,19.5,22.25,23.25,24.15,1,6,22.0,0.01226414189377152,5.658119658119657,-0.02010050251256279,-0.01330376940133038,-0.006410256410256388,-0.010245901639344246,-0.029974424853046914,0.001396526141223875,0.08040201005025094,-0.031991174848317594,1.6949999999999996,-1.6949999999999996,0
2010-01-12,2132449369.39,113.66,4.275,18.25,20.25,22.8,23.65,24.25,2,5,22.0,0.012391033623910338,5.065753424657535,0.03846153846153855,0.024719101123595436,0.017204301075268713,0.004140786749482484,0.05507317868317218,-0.009326244225573157,-0.00581395348837177,0.039886039886039885,1.5399999999999998,-1.5399999999999998,1
2010-01-13,2056078325.79,114.62,3.874999999999997,17.85,19.4,22.5,23.45,24.15,3,4,22.0,0.012472625413801874,5.285714285714283,-0.041975308641975406,-0.013157894736842146,-0.008456659619450302,-0.004123711340206282,-0.03581376641164824,0.008446243181418291,-0.0935672514619892,-0.021917808219177992,1.6649999999999996,-1.6649999999999996,0
2010-01-14,1964221725.68,114.93,3.5050000000000012,17.63,18.95,22.0,23.0,23.65,4,3,22.0,0.01232296017463346,5.066931366988089,-0.023195876288659708,-0.022222222222222254,-0.019189765458422103,-0.020703933747411973,-0.044675632711952296,0.0027045890769499263,-0.09548387096774093,-0.012324929971988974,1.609,-1.609,0
2010-01-15,2066157592.06,113.64,4.059999999999999,17.91,19.65,22.55,23.55,24.05,5,2,22.0,0.014656064688837244,5.2238972640982695,0.03693931398416872,0.02500000000000013,0.023913043478260843,0.016913319238900826,0.05189631345957668,-0.011224223440355008,0.15834522111269544,0.0158820192853093,1.6180000000000003,-1.6180000000000003,1
2010-01-19,1875144115.39,115.06,2.2550000000000043,17.58,17.85,21.55,22.75,23.55,2,1,22.0,0.010496290863960752,4.722980659840732,-0.09160305343511432,-0.044345898004434565,-0.03397027600849256,-0.02079002079002079,-0.09244864835288558,0.012495600140795426,-0.4445812807881761,-0.01842546063651607,1.6840000000000004,-1.6840000000000004,0
2010-01-20,1849046129.55,113.89,4.805,18.68,21.4,22.85,23.6,23.8,3,19,19.0,0.007663698861715313,4.51980728051392,0.19887955182072806,0.06032482598607891,0.03736263736263745,0.010615711252653924,-0.013917856033466623,-0.010168607682948028,1.1308203991130776,0.06257110352673513,1.2440000000000004,-1.2440000000000004,1
2010-01-21,2064295169.25,111.7,1.295,22.27,22.65,24.1,24.55,24.5,4,18,19.0,0.0010089643299295158,1.5208801077682987,0.05841121495327095,0.054704595185995686,0.0402542372881356,0.02941176470588225,0.11641085436434452,-0.019229080691895658,-0.7304890738813736,0.19218415417558887,0.6360000000000003,-0.6360000000000003,1
2010-01-22,2424511287.3,109.21,-3.639999999999999,27.31,24.75,25.15,25.35,25.4,5,17,19.0,-0.0051526994363474245,-1.4551446356645914,0.0927152317880795,0.0435684647302903,0.03258655804480659,0.03673469387755102,0.17449835828510607,-0.02229185317815585,-3.8108108108108105,0.22631342613381225,-0.3219999999999999,0.3219999999999999,1
2010-01-25,2352538044.38,109.77,-1.2899999999999991,25.41,24.35,24.95,25.05,25.05,1,16,19.0,-0.002272825239332414,-0.3911845730027545,-0.016161616161616155,-0.007952286282306155,-0.01183431952662728,-0.013779527559054984,-0.029685670385206312,0.005127735555352064,-0.6456043956043958,-0.0695715854998169,-0.0019999999999999575,0.0019999999999999575,0
2010-01-26,2397061122.5,109.31,0.375,24.55,24.55,25.3,25.45,25.4,2,15,19.0,0.00017865437524564975,0.5112016293279013,0.008213552361396205,0.014028056112224574,0.01596806387225547,0.013972055888223478,0.01892555073715441,-0.004190580304272551,-1.2906976744186047,-0.03384494293585205,0.25999999999999945,-0.25999999999999945,0
2010-01-27,2252286781.53,109.83,1.3899999999999988,23.14,23.75,24.7,25.05,25.1,3,14,19.0,0.0018943209363079245,1.3197925669835784,-0.03258655804480659,-0.02371541501976293,-0.015717092337917404,-0.011811023622047112,-0.06039659965742061,0.004757112798463137,2.7066666666666634,-0.05743380855397151,0.5220000000000002,-0.5220000000000002,0
2010-01-28,2296161141.68,108.57,0.8549999999999986,23.73,24.0,24.9,25.15,25.15,4,13,19.0,0.0010567804205986056,0.9115044247787598,0.010526315789473715,0.008097165991902909,0.0039920159680637566,0.0019920318725097363,0.01947991726000153,-0.011472275334608041,-0.3848920863309356,0.02549697493517722,0.39899999999999947,-0.39899999999999947,1
2010-01-29,2404941895.54,107.39,0.3949999999999978,24.62,24.65,25.35,25.5,25.5,5,12,19.0,0.00039516115449245913,0.522745735174654,0.027083333333333348,0.01807228915662673,0.013916500994035852,0.013916500994035852,0.04737505216224069,-0.01086856406005332,-0.5380116959064346,0.03750526759376327,0.26099999999999995,-0.26099999999999995,1
2010-02-01,2137043251.88,109.06,1.2900000000000011,22.59,23.05,24.25,24.95,25.05,1,11,19.0,0.002038629109293821,1.5998229305002218,-0.06490872210953336,-0.04339250493096647,-0.021568627450980427,-0.01764705882352935,-0.11139505871506572,0.015550796163516178,2.265822784810147,-0.08245329000812351,0.682,-0.682,0
2010-02-02,1977996782.53,110.38,1.6050000000000004,21.48,22.1,23.45,24.4,24.65,2,10,19.0,0.002920551513944351,2.1382681564245805,-0.04121475054229928,-0.03298969072164948,-0.022044088176352727,-0.015968063872255578,-0.07442360804353576,0.01210342930496977,0.24418604651162745,-0.049136786188578974,0.8639999999999993,-0.8639999999999993,0
2010-02-03,1991242523.09,109.83,1.5249999999999968,21.6,22.15,23.55,24.45,24.8,3,9,19.0,0.0029239766081871265,2.1180555555555545,0.002262443438913797,0.004264392324093924,0.002049180327868827,0.00608519269776875,0.006696543026251778,-0.004982786736727696,-0.04984423676012684,0.005586592178770999,0.8699999999999999,-0.8699999999999999,1
2010-02-04,2454087967.25,106.44,-0.6949999999999967,26.08,25.6,25.65,26.0,26.05,4,8,19.0,-0.0012978355026555114,-0.140720858895704,0.1557562076749437,0.08917197452229297,0.0633946830265848,0.05040322580645151,0.23244051831605075,-0.03086588363835019,-1.4557377049180316,0.20740740740740726,0.034000000000000336,-0.034000000000000336,1
2010-02-05,2513564011.22,106.66,-0.13999999999999702,26.11,26.1,25.85,26.15,26.2,5,7,19.0,-0.000244771254063917,0.006127920337036033,0.01953125,0.0077972709551659145,0.00576923076923075,0.0057581573896352545,0.02423549797876534,0.0020668921458097955,-0.79856115107914,0.0011503067484663898,0.022999999999999687,-0.022999999999999687,1
2010-02-08,2578400954.22,105.89,-0.2650000000000041,26.51,26.4,26.2,26.3,26.2,1,6,19.0,-0.0005147198857616062,-0.1844586948321404,0.011494252873563092,0.013539651837524149,0.0057361376673041855,0.0,0.025794824683430303,-0.0072192012000750205,0.8928571428572127,0.015319800842589215,-0.07200000000000024,0.07200000000000024,1
2010-02-09,2454872156.73,107.22,-0.625,26.0,25.55,25.65,26.05,26.05,2,5,19.0,-0.001292432264092183,-0.08653846153846127,-0.03219696969696961,-0.020992366412213803,-0.009505703422053258,-0.005725190839694583,-0.04790907220532303,0.012560203985267693,1.3584905660376991,-0.019238023387400997,0.06000000000000015,-0.06000000000000015,0
2010-02-10,2437746772.34,107.01,0.1750000000000025,25.4,25.5,25.55,26.0,26.15,3,4,19.0,0.0003937007874015805,0.3759842519685046,-0.00195694716242667,-0.003898635477582735,-0.0019193857965451586,0.003838771593090096,-0.006976079932737411,-0.001958589815332923,-1.2800000000000042,-0.023076923076923102,0.2,-0.2,0
2010-02-11,2309670729.18,108.13,0.9849999999999977,23.96,24.45,24.95,25.65,25.8,4,3,19.0,0.002526140057991384,1.1147746243739558,-0.04117647058823537,-0.023483365949119483,-0.013461538461538523,-0.01338432122370925,-0.05253869869225991,0.010466311559667265,4.628571428571335,-0.05669291338582672,0.4879999999999999,-0.4879999999999999,0
2010-02-12,2301384609.21,108.04,2.8049999999999984,22.73,24.45,24.9,25.85,26.0,5,2,19.0,0.007696559250418548,2.302243730752309,0.0,-0.002004008016032066,0.0077972709551659145,0.007751937984496138,-0.0035875763005152046,-0.0008323314528806414,1.8477157360406136,-0.05133555926544242,0.7940000000000002,-0.7940000000000002,0
2010-02-16,2055551144.21,109.74,1.025000000000002,22.25,22.6,23.6,24.8,25.15,2,1,19.0,0.003440675232514386,1.7775280898876404,-0.07566462167689159,-0.05220883534136533,-0.04061895551257255,-0.0326923076923078,-0.10681980926447043,0.015734912995186926,-0.6345811051693394,-0.02111746590409158,0.7999999999999996,-0.7999999999999996,0
2010-02-17,1907493252.26,110.26,2.5200000000000014,21.72,22.75,24.7,24.85,24.95,3,20,20.0,0.0023710865561694322,2.376611418047883,0.006637168141592875,0.0466101694915253,0.002016129032258007,-0.007952286282306155,-0.07202831822844402,0.0047384727537818075,1.45853658536585,-0.02382022471910117,0.8560000000000002,-0.8560000000000002,0
2010-02-18,1751798404.85,110.91,2.905000000000003,20.63,21.8,24.1,24.5,24.7,4,19,20.0,0.003045928259815807,3.07949587978672,-0.04175824175824172,-0.0242914979757084,-0.014084507042253612,-0.010020040080160329,-0.0816227513389799,0.005895156901868147,0.15277777777777835,-0.05018416206261511,1.084,-1.084,0
2010-02-19,1681036300.79,111.14,3.1700000000000017,20.02,21.35,23.7,24.1,24.35,5,18,20.0,0.0037930018699249522,3.3876123876123896,-0.020642201834862317,-0.01659751037344404,-0.016326530612244868,-0.014170040485829928,-0.040393976763587136,0.002073753493823771,0.09122203098106653,-0.029568589432864775,1.1410000000000005,-1.1410000000000005,0
2010-02-22,1617936366.03,111.16,2.6649999999999974,19.94,20.95,23.25,23.75,24.0,1,17,20.0,0.0031878530327825523,3.118856569709126,-0.018735362997658208,-0.01898734177215189,-0.014522821576763543,-0.014373716632443578,-0.03753633085159813,0.00017995321216490726,-0.15930599369085294,-0.003996003996003861,1.092,-1.092,0
2010-02-23,1722230432.83,109.81,1.5449999999999964,21.37,21.65,23.9,24.25,24.3,2,16,20.0,0.0012950713933399876,2.0481984089845566,0.03341288782816232,0.027956989247311714,0.021052631578947437,0.012499999999999956,0.06446116731766828,-0.01214465635120543,-0.420262664165104,0.07171514543630897,0.8460000000000001,-0.8460000000000001,1
2010-02-24,1648582646.49,110.82,2.5200000000000014,20.27,21.1,23.65,23.9,24.05,3,15,20.0,0.003205339034150089,2.8870251603354715,-0.025404157043879768,-0.010460251046025104,-0.01443298969072171,-0.010288065843621408,-0.04276302690748568,0.009197705127037548,0.6310679611650531,-0.05147402901263465,1.036,-1.036,0
2010-02-25,1637281514.35,110.67,2.674999999999997,20.1,20.95,23.75,23.95,24.1,4,14,20.0,0.0036709310589907547,3.0870646766169143,-0.007109004739336622,0.0042283298097252064,0.0020920502092049986,0.002079002079002024,-0.006855059504636496,-0.0013535462912830365,0.061507936507934735,-0.008386778490379831,1.1,-1.1,0
2010-02-26,1570844012.73,110.74,2.8999999999999986,19.5,20.4,23.5,23.8,23.95,5,13,20.0,0.004419306184012062,3.5230769230769226,-0.026252983293556083,-0.010526315789473715,-0.006263048016701411,-0.006224066390041583,-0.040577934238984925,0.0006325110689435753,0.08411214953271083,-0.029850746268656806,1.23,-1.23,0
2010-03-01,1509895161.04,111.89,2.634999999999998,19.26,20.0,23.05,23.65,23.85,1,12,20.0,0.00430630290443374,3.5830737279335403,-0.019607843137254832,-0.019148936170212738,-0.00630252100840345,-0.0041753653444676075,-0.038800066203948484,0.010384684847390302,-0.09137931034482782,-0.012307692307692242,1.2830000000000001,-1.2830000000000001,0
2010-03-02,1478467392.34,112.2,2.610000000000003,19.06,19.8,22.8,23.45,23.75,2,11,20.0,0.004700616474291717,3.665267576075553,-0.010000000000000007,-0.010845986984815648,-0.008456659619450302,-0.004192872117400492,-0.020814537002922014,0.0027705782464921835,-0.009487666034153741,-0.010384215991692812,1.3030000000000002,-1.3030000000000002,0
2010-03-03,1450713314.73,112.3,2.6550000000000047,18.83,19.6,22.6,23.25,23.45,3,10,20.0,0.0052738423586247175,3.687201274561872,-0.010101010101010057,-0.00877192982456132,-0.008528784648187626,-0.012631578947368438,-0.01877219460760171,0.0008912655971478056,0.017241379310345417,-0.012067156348373631,1.289,-1.289,0
2010-03-04,1443213387.7,112.641,2.770000000000003,18.72,19.6,22.5,23.25,23.6,4,9,20.0,0.006052350427350436,3.8846153846153872,0.0,-0.004424778761062065,0.0,0.006396588486140775,-0.0051698202214376385,0.003036509349955585,0.043314500941618934,-0.005841741901221442,1.3410000000000004,-1.3410000000000004,0
2010-03-05,1313375192.66,114.25,3.219999999999999,17.42,18.55,21.6,22.6,23.05,5,8,20.0,0.008207965477651527,4.805970149253731,-0.0535714285714286,-0.039999999999999925,-0.027956989247311714,-0.02330508474576276,-0.08996465536320908,0.014284319208813791,0.1624548736462077,-0.06944444444444431,1.531,-1.531,0
2010-03-08,1275342673.1,114.27,2.2900000000000027,17.79,18.35,21.25,22.45,22.95,1,7,20.0,0.006088894242351249,4.133783024170884,-0.010781671159029615,-0.01620370370370372,-0.006637168141592986,-0.004338394793926281,-0.028957848277134213,0.0001750547045951123,-0.28881987577639645,0.02123995407577484,1.4419999999999995,-1.4419999999999995,1
2010-03-09,1280974742.66,114.46,2.244999999999997,17.92,18.5,21.25,22.45,23.0,2,6,20.0,0.006436011904761897,4.027343749999998,0.008174386920980936,0.0,0.0,0.002178649237472907,0.004416122567521663,0.0016627286251860165,-0.019650655021836383,0.007307476110174348,1.4109999999999996,-1.4109999999999996,1
2010-03-10,1298128100.5,114.97,1.4450000000000005,18.57,18.6,21.4,22.65,23.3,3,5,20.0,0.004476823660991674,3.4501884760366184,0.005405405405405572,0.007058823529411784,0.008908685968819663,0.01304347826086949,0.013390863432935609,0.004455705049799086,-0.3563474387527831,0.0362723214285714,1.3509999999999998,-1.3509999999999998,1
2010-03-11,1318071871.68,115.45,2.310000000000004,18.06,18.6,21.6,22.8,23.4,4,4,20.0,0.007767441860465128,4.189368770764121,0.0,0.009345794392523477,0.006622516556291425,0.0042918454935620964,0.015363484676372384,0.004175002174480413,0.5986159169550198,-0.027463651050080858,1.4880000000000002,-1.4880000000000002,0
2010-03-12,1297516916.55,115.46,2.705000000000004,17.58,18.35,21.45,22.7,23.25,5,3,20.0,0.009986490329920376,4.6433447098976135,-0.013440860215053752,-0.006944444444444532,-0.0043859649122807145,-0.006410256410256388,-0.015594714955718625,8.661758336936387e-05,0.1709956709956706,-0.02657807308970106,1.5690000000000002,-1.5690000000000002,0
2010-03-15,1300004399.34,115.49,1.8500000000000012,18.0,18.1,21.5,22.85,23.35,1,2,20.0,0.007886473429951694,4.116666666666668,-0.013623978201634857,0.002331002331002363,0.006607929515418665,0.004301075268817289,0.0019171101033610414,0.00025983024424047757,-0.3160813308687619,0.023890784982935287,1.5450000000000004,-1.5450000000000004,1
2010-03-16,1226575130.47,116.41,1.3649999999999969,17.69,17.45,20.9,22.3,23.0,2,1,20.0,0.00715735649313941,4.013001695873373,-0.035911602209944826,-0.027906976744186074,-0.024070021881838155,-0.014989293361884481,-0.056483861829451636,0.007966057667330606,-0.2621621621621645,-0.017222222222222142,1.547,-1.547,0
2010-03-17,1132685767.04,117.1,5.610000000000001,16.91,20.1,21.75,22.65,23.05,3,24,24.0,0.00786024048886261,5.923122412773508,0.15186246418338126,0.04066985645933019,0.015695067264573925,0.0021739130434783593,-0.07654595393110852,0.005927325831114104,3.109890109890121,-0.04409270774448848,1.483,-1.483,0
2010-03-18,1098999740.07,117.0375,5.594999999999999,16.62,19.8,21.45,22.45,23.0,4,23,24.0,0.008247524887867846,6.177496991576412,-0.0149253731343284,-0.013793103448275891,-0.008830022075055122,-0.002169197396963196,-0.02973995785082595,-0.0005337318531170032,-0.002673796791444305,-0.01714961561206385,1.5409999999999997,-1.5409999999999997,0
2010-03-19,1141729780.89,115.97,5.5950000000000015,16.97,20.2,21.7,22.7,23.25,5,22,24.0,0.008470830878020036,5.973482616381851,0.02020202020202011,0.011655011655011592,0.011135857461024523,0.010869565217391351,0.038880847066695916,-0.00912100822385986,2.220446049250313e-16,0.02105896510228633,1.5060000000000002,-1.5060000000000002,1
2010-03-22,1111660406.57,116.5925,5.419999999999996,16.87,19.9,21.65,22.55,23.15,1,21,24.0,0.008326982245180222,5.9644339063426175,-0.014851485148514863,-0.0023041474654378336,-0.0066079295154184425,-0.004301075268817289,-0.02633668213205453,0.005367767526084366,-0.03127792672028673,-0.0058927519151442675,1.5209999999999997,-1.5209999999999997,0
2010-03-23,1064872626.27,117.41,5.599999999999998,16.35,19.45,21.35,22.35,23.0,2,20,24.0,0.0091432336341712,6.477064220183483,-0.022613065326633097,-0.01385681293302532,-0.008869179600886845,-0.0064794816414686105,-0.04208819530090346,0.007011600231575654,0.03321033210332125,-0.030823947836395967,1.62,-1.62,0
2010-03-24,1109819722.8,116.84,4.399999999999997,17.55,19.9,21.65,22.6,23.25,3,19,24.0,0.006796058879392206,5.059829059829059,0.023136246786632286,0.014051522248243352,0.01118568232662187,0.010869565217391351,0.042208894680145104,-0.004854782386508716,-0.21428571428571447,0.07339449541284404,1.41,-1.41,1
2010-03-25,1134385964.43,116.65,3.475000000000003,18.4,20.1,21.95,22.9,23.4,4,18,24.0,0.005086399108138246,4.154891304347828,0.01005025125628145,0.013856812933025429,0.01327433628318575,0.006451612903225712,0.02213534425935526,-0.0016261554262239075,-0.21022727272727135,0.048433048433048416,1.2799999999999998,-1.2799999999999998,1
2010-03-26,1110808212.07,116.58200000000001,4.094999999999999,17.77,19.9,21.7,22.7,23.35,5,17,24.0,0.006691866836477798,4.837929093978617,-0.00995024875621908,-0.011389521640091105,-0.008733624454148492,-0.002136752136752018,-0.02078459457301851,-0.0005829404200601296,0.1784172661870489,-0.03423913043478255,1.3960000000000004,-1.3960000000000004,0
2010-03-29,1065681689.17,117.32,3.74,17.59,19.5,21.25,22.35,23.1,1,16,24.0,0.006398880403996948,4.732234223990907,-0.02010050251256279,-0.020737327188940058,-0.01541850220264307,-0.01070663811563166,-0.04062494534129013,0.006330308280866781,-0.08669108669108637,-0.010129431626336505,1.3870000000000005,-1.3870000000000005,0
2010-03-30,1029341367.79,117.4,3.905000000000003,17.13,19.1,21.0,22.15,23.05,2,15,24.0,0.007145115781280412,5.179801517805023,-0.02051282051282044,-0.0117647058823529,-0.008948545861297674,-0.0021645021645021467,-0.03410054029201104,0.0006818956699625732,0.04411764705882426,-0.026151222285389464,1.489,-1.489,0
2010-03-31,1020293999.85,117.0,3.0649999999999995,17.59,18.95,21.0,22.2,23.0,3,14,24.0,0.005529386285497711,4.490619670267198,-0.007853403141361405,0.0,0.0022573363431150906,-0.002169197396963196,-0.008789472786297048,-0.003407155025553665,-0.21510883482714535,0.026853473438412268,1.4069999999999998,-1.4069999999999998,1
2010-04-01,1014317869.21,117.8,3.1200000000000028,17.47,18.8,21.05,22.25,23.05,4,13,24.0,0.005934543250614504,4.660560961648543,-0.007915567282321791,0.0023809523809523725,0.0022522522522523407,0.0021739130434783593,-0.005857263338683305,0.006837606837606813,0.017944535073410428,-0.006822057987492913,1.4610000000000003,-1.4610000000000003,0
2010-04-05,937990361.39,118.76,2.6450000000000014,17.02,18.0,20.35,21.6,22.5,1,12,24.0,0.005363565146173845,4.575205640423033,-0.042553191489361764,-0.0332541567695962,-0.029213483146067313,-0.02386117136659438,-0.07525008691747448,0.008149405772495788,-0.1522435897435901,-0.025758443045220347,1.4560000000000002,-1.4560000000000002,0
2010-04-06,887099535.74,119.04,3.03,16.23,17.45,19.85,21.2,22.2,2,11,24.0,0.006907540049291434,5.260628465804067,-0.03055555555555556,-0.02457002457002455,-0.0185185185185186,-0.013333333333333421,-0.05425516907720174,0.0023576961940048324,0.14555765595463055,-0.046415981198589806,1.5689999999999995,-1.5689999999999995,0
2010-04-07,918482486.48,118.36,3.0199999999999982,16.62,17.9,20.1,21.4,22.4,3,10,24.0,0.0071490495969359314,4.989169675090251,0.025787965616045797,0.012594458438287104,0.00943396226415083,0.009009009009008915,0.0353770343412716,-0.005712365591397872,-0.0033003300330037844,0.02402957486136792,1.5059999999999996,-1.5059999999999996,1
2010-04-08,887517956.14,118.7725,2.655,16.48,17.45,19.85,21.2,22.3,4,9,24.0,0.006712682038834949,4.953276699029127,-0.025139664804469275,-0.012437810945273629,-0.009345794392523366,-0.0044642857142855865,-0.03371270633441115,0.0034851301115241817,-0.12086092715231744,-0.008423586040914643,1.539,-1.539,0
2010-04-09,867338107.42,119.55,2.8149999999999977,16.14,17.2,19.65,21.15,22.2,5,8,24.0,0.007735831588542774,5.290582403965302,-0.014326647564469884,-0.010075566750629816,-0.002358490566037763,-0.004484304932735439,-0.022737397683497473,0.006546128102043802,0.060263653483991764,-0.02063106796116509,1.6069999999999998,-1.6069999999999998,0
2010-04-12,864691227.15,119.74,3.5550000000000006,15.58,17.1,19.65,21.2,22.2,1,7,24.0,0.01067359710251238,6.144415917843388,-0.005813953488371992,0.0,0.0023640661938535428,0.0,-0.003051728325270342,0.0015892931827687915,0.2628774422735358,-0.034696406443618384,1.7339999999999995,-1.7339999999999995,0
2010-04-13,872657819.08,119.83,2.725,16.2,17.15,19.75,21.25,22.25,2,6,24.0,0.008530521262002743,5.250000000000002,0.002923976608186996,0.005089058524173185,0.0023584905660378737,0.0022522522522523407,0.009213221644745584,0.0007516285284783207,-0.2334739803094236,0.03979460847240057,1.6200000000000003,-1.6200000000000003,1
2010-04-14,831777183.31,121.19,2.965,15.59,16.7,19.3,20.95,22.05,3,5,24.0,0.010212619858226015,5.830019243104553,-0.026239067055393583,-0.022784810126582292,-0.014117647058823568,-0.008988764044943753,-0.04684612327555671,0.011349411666527587,0.08807339449541285,-0.03765432098765431,1.7169999999999999,-1.7169999999999999,0
2010-04-15,831784218.94,121.29,2.5149999999999992,15.89,16.7,19.3,20.95,22.0,4,4,24.0,0.009277323264107405,5.329767149150409,0.0,0.0,0.0,-0.0022675736961451642,8.458551330026154e-06,0.0008251505899827817,-0.15177065767285025,0.019243104554201414,1.6469999999999998,-1.6469999999999998,1
2010-04-16,898093112.89,119.36,0.6349999999999998,18.36,18.2,19.95,21.45,22.55,5,3,24.0,0.002794231118373275,2.8436819172113297,0.08982035928143706,0.033678756476683835,0.0238663484486874,0.02500000000000013,0.07971886510963366,-0.015912276362437194,-0.7475149105367793,0.15544367526746372,1.1630000000000005,-1.1630000000000005,1
2010-04-19,854657224.71,119.81,1.1399999999999988,17.34,17.4,19.5,21.0,22.4,1,2,24.0,0.005108821022014942,3.7277970011534025,-0.04395604395604402,-0.022556390977443552,-0.02097902097902093,-0.006651884700665246,-0.04836457106349068,0.0037701072386058243,0.7952755905511799,-0.05555555555555558,1.372,-1.372,0
2010-04-20,773582623.01,120.88,1.705,15.73,16.0,18.6,20.45,21.9,2,1,24.0,0.008662996782831493,5.138588684043229,-0.08045977011494243,-0.0461538461538461,-0.02619047619047621,-0.022321428571428603,-0.0948621264244388,0.008930807111259487,0.495614035087721,-0.0928489042675894,1.6789999999999996,-1.6789999999999996,0
2010-04-21,781907107.35,120.66,4.594999999999999,16.32,18.7,20.75,22.15,22.95,3,20,20.0,0.0072916666666666624,6.174632352941176,0.16874999999999996,0.11559139784946225,0.08312958435207829,0.04794520547945202,0.010760950533776905,-0.0018199867637326286,1.6950146627565976,0.0375079465988557,1.6709999999999998,-1.6709999999999998,1
2010-04-22,777962887.12,121.02,4.32,16.47,18.65,20.75,22.25,23.1,4,19,20.0,0.006942926533090467,6.0364298724954475,-0.002673796791443861,0.0,0.004514672686230403,0.0065359477124185,-0.005044359097038487,0.0029835902536050622,-0.0598476605005438,0.009191176470588092,1.6860000000000006,-1.6860000000000006,1
2010-04-23,766831693.87,121.8125,3.9449999999999994,16.62,18.5,20.75,22.25,23.05,5,18,20.0,0.0062930050294671205,5.744283995186522,-0.008042895442359144,0.0,0.0,-0.0021645021645021467,-0.014308128876439619,0.006548504379441543,-0.08680555555555591,0.00910746812386165,1.661,-1.661,1
2010-04-26,786593445.17,121.35,3.0200000000000014,17.47,18.75,20.95,22.45,23.25,1,17,20.0,0.00444973337751936,4.7693188322839175,0.0135135135135136,0.009638554216867544,0.008988764044943753,0.008676789587852562,0.02577065014132041,-0.0037968188814777593,-0.23447401774397916,0.05114320096269531,1.5260000000000002,-1.5260000000000002,1
2010-04-27,961216278.02,118.48,-1.9649999999999979,22.81,21.05,22.4,23.65,24.35,2,16,20.0,-0.00395511688804104,0.38623410784743695,0.1226666666666667,0.06921241050119331,0.05345211581291753,0.047311827956989294,0.22199884059834774,-0.023650597445405763,-1.6506622516556282,0.3056668574699486,0.5680000000000003,-0.5680000000000003,1
2010-04-28,939876397.83,119.38,0.2800000000000029,21.08,20.8,22.2,23.5,24.2,3,15,20.0,-0.0002951718321737237,1.8159392789373827,-0.011876484560570109,-0.008928571428571397,-0.0063424947145876995,-0.006160164271047264,-0.022200914277021755,0.007596218771100505,-1.1424936386768465,-0.07584392810170981,0.8940000000000001,-0.8940000000000001,0
2010-04-29,853957883.2,120.8575,2.814999999999996,18.44,19.65,21.65,23.05,23.85,4,14,20.0,0.004773008986674921,4.2185466377440335,-0.05528846153846168,-0.024774774774774855,-0.019148936170212738,-0.014462809917355268,-0.09141469540927928,0.012376444965656042,9.05357142857131,-0.1252371916508538,1.4220000000000002,-1.4220000000000002,0
2010-04-30,999997908.37,118.8125,0.025000000000000355,22.05,21.6,23.0,24.1,24.8,5,13,20.0,-0.0005768974256369202,1.4807256235827666,0.0992366412213741,0.06235565819861444,0.04555314533622568,0.0398322851153039,0.17101548922149454,-0.016920753780278464,-0.9911190053285966,0.19577006507592176,0.8,-0.8,1
2010-05-03,928723521.26,120.35,1.5649999999999995,20.19,20.55,22.6,23.9,24.6,1,12,20.0,0.002338391342848993,2.9811788013868243,-0.04861111111111116,-0.017391304347825987,-0.008298755186722073,-0.008064516129032251,-0.07127453618995816,0.012940557601262448,61.59999999999909,-0.08435374149659858,1.217,-1.217,0
